version,rows
1730284745,"{'name': 'Manchester Boston Regional Airport', 'iata': 'MHT', 'icao': 'KMHT', 'lat': 42.9328, 'lon': -71.435699, 'country': 'United States', 'alt': 266}"
1730284745,"{'name': 'Mandalay Chanmyathazi Airport', 'iata': 'VBC', 'icao': 'VYCZ', 'lat': 21.940538, 'lon': 96.089584, 'country': 'Myanmar (Burma)', 'alt': 77}"
1730284745,"{'name': 'Mandalay International Airport', 'iata': 'MDL', 'icao': 'VYMD', 'lat': 21.70215, 'lon': 95.977921, 'country': 'Myanmar (Burma)', 'alt': 300}"
1730284745,"{'name': 'Mangalore International Airport', 'iata': 'IXE', 'icao': 'VOML', 'lat': 12.95507, 'lon': 74.887611, 'country': 'India', 'alt': 313}"
1730284745,"{'name': 'Mangrove Cay Clarence A. Bain Airport', 'iata': 'MAY', 'icao': 'MYAB', 'lat': 24.287701, 'lon': -77.684601, 'country': 'Bahamas', 'alt': 19}"
1730284745,"{'name': 'Mangshi Airport', 'iata': 'LUM', 'icao': 'ZPLX', 'lat': 24.405279, 'lon': 98.531898, 'country': 'China', 'alt': 2869}"
1730284745,"{'name': 'Manhattan Regional Airport', 'iata': 'MHK', 'icao': 'KMHK', 'lat': 39.140968, 'lon': -96.670799, 'country': 'United States', 'alt': 1066}"
1730284745,"{'name': 'Manhuacu Airport', 'iata': 'JMA', 'icao': 'SNJM', 'lat': -20.259501, 'lon': -42.183952, 'country': 'Brazil', 'alt': 2693}"
1730284745,"{'name': 'Manicore Airport', 'iata': 'MNX', 'icao': 'SBMY', 'lat': -5.81138, 'lon': -61.278301, 'country': 'Brazil', 'alt': 174}"
1730284745,"{'name': 'Manihi Airport', 'iata': 'XMH', 'icao': 'NTGI', 'lat': -14.4375, 'lon': -146.070007, 'country': 'French Polynesia', 'alt': 14}"
1730284745,"{'name': 'Maniitsoq Airport', 'iata': 'JSU', 'icao': 'BGMQ', 'lat': 65.41246, 'lon': -52.9394, 'country': 'Greenland', 'alt': 91}"
1730284745,"{'name': 'Manila Municipal Airport', 'iata': 'MXA', 'icao': 'KMXA', 'lat': 35.894444, 'lon': -90.154442, 'country': 'United States', 'alt': 242}"
1730284745,"{'name': 'Manila Ninoy Aquino International Airport', 'iata': 'MNL', 'icao': 'RPLL', 'lat': 14.50864, 'lon': 121.019501, 'country': 'Philippines', 'alt': 75}"
1730284745,"{'name': 'Maningrida Airport', 'iata': 'MNG', 'icao': 'YMGD', 'lat': -12.05492, 'lon': 134.232269, 'country': 'Australia', 'alt': 123}"
1730284745,"{'name': 'Manistee County Blacker Airport', 'iata': 'MBL', 'icao': 'KMBL', 'lat': 44.272598, 'lon': -86.242218, 'country': 'United States', 'alt': 616}"
1730284745,"{'name': 'Manitowoc County Airport', 'iata': 'MTW', 'icao': 'KMTW', 'lat': 44.129723, 'lon': -87.68222, 'country': 'United States', 'alt': 651}"
